user_id,product_name
1398,Nobreak
1398,Roteador Wi-Fi
1398,Cabo Lightning
1398,Switch HDMI
1398,Filtro de Linha
1399,Suporte para Celular
1399,Cooler
1399,Notebook
1400,Placa de Vídeo
1400,HD Externo
1400,Óculos VR
1400,Power Bank
1400,Mouse Sem Fio
1400,Lâmpada Inteligente
1401,Switch HDMI
1401,Caixa de Som
1401,Ring Light
1401,Nobreak
1401,Cabo Lightning
1402,Ring Light
1402,Controle Xbox
1402,Webcam HD
1402,Volante Gamer
1402,Teclado Mecânico
1402,Carregador Veicular
1402,Adaptador HDMI
1402,Carregador
1403,Scanner
1403,Smartwatch
1403,Mouse Sem Fio
1403,Hub USB
1404,Cooler
1404,Notebook
1404,Case HD
1404,Roteador Wi-Fi
1404,Notebook Stand
1404,Fire TV Stick
1404,Smartwatch
1404,Adaptador HDMI
1404,Teclado Bluetooth
1405,Scanner
1405,Suporte para Celular
1405,Nobreak
1405,Placa de Vídeo
1405,Filtro de Linha
1405,Ring Light
1405,Teclado Mecânico
1405,Fonte 500W
1405,Gamepad
1406,Óculos VR
1406,Mouse Sem Fio
1406,Teclado Mecânico
1406,Roteador Wi-Fi
1406,HD Externo
1406,Ring Light
1407,Controle Xbox
1407,Ring Light
1407,Cooler
1407,Microfone
1407,Cadeira Gamer
1408,Smartphone
1408,Lâmpada Inteligente
1408,Notebook Stand
1408,Microfone
1409,Cadeira Gamer
1409,Webcam HD
1409,Teclado Mecânico
1409,Suporte para Celular
1409,Scanner
1409,Notebook Stand
1409,Teclado Bluetooth
1410,Cadeira Gamer
1410,Notebook
1410,Teclado Mecânico
1410,Adaptador HDMI
1410,Teclado Bluetooth
1410,Controle PS5
1410,Memória RAM
1410,Filtro de Linha
1410,Cooler
1411,Smartphone
1411,Gamepad
1411,SSD 500GB
1411,Ring Light
1411,Teclado Mecânico
1411,Teclado Bluetooth
1411,Caixa de Som
1411,Switch HDMI
1411,Cabo USB-C
1412,Nobreak
1412,Ring Light
1412,Pen Drive 64GB
1412,Webcam HD
1412,Roteador Wi-Fi
1413,Roteador Wi-Fi
1413,Fire TV Stick
1413,HD Externo
1413,Mouse Sem Fio
1413,Pen Drive 64GB
1413,Scanner
1413,Mousepad Gamer
1414,Lâmpada Inteligente
1414,Echo Dot
1414,Mouse Sem Fio
1414,Microfone
1414,Impressora
1414,Caixa de Som
1414,Case HD
1414,Fire TV Stick
1414,Memória RAM
1415,Base Refrigerada
1415,Cadeira Gamer
1415,Webcam HD
1415,Lâmpada Inteligente
1415,Smartphone
1415,Power Bank
1416,Fonte 500W
1416,Ring Light
1416,Hub USB
1416,Notebook Stand
1416,Controle PS5
1416,Scanner
1416,Estabilizador
1416,Memória RAM
1417,Lâmpada Inteligente
1417,Cooler
1417,Memória RAM
1417,Volante Gamer
1417,Controle Bluetooth
1418,Cooler
1418,Suporte para Celular
1418,Power Bank
1418,Mousepad Gamer
1418,Gamepad
1418,Case HD
1418,Fire TV Stick
1418,Switch HDMI
1418,Caixa de Som
1418,Óculos VR
1419,Roteador Wi-Fi
1419,Power Bank
1419,Microfone
1419,"Monitor 24"""
1419,Switch HDMI
1419,Controle Bluetooth
1419,Placa de Vídeo
1419,Cabo Lightning
1419,Suporte para Celular
1420,Controle PS5
1420,Base Refrigerada
1420,Óculos VR
1421,Notebook Stand
1421,Gamepad
1421,Volante Gamer
1421,Mouse Sem Fio
1421,SSD 500GB
1421,Nobreak
1422,Webcam HD
1422,Case HD
1422,Lâmpada Inteligente
1422,Caixa de Som
1422,Impressora
1422,Filtro de Linha
1422,HD Externo
1422,Scanner
1422,Ring Light
1422,Mouse Sem Fio
1423,Memória RAM
1423,Echo Dot
1423,Placa de Vídeo
1423,Power Bank
1423,Cabo Lightning
1423,Carregador Veicular
1423,SSD 500GB
1423,Volante Gamer
1423,Fone de Ouvido
1423,Microfone
1424,Cadeira Gamer
1424,Caixa de Som
1424,Filtro de Linha
1424,Adaptador HDMI
1425,Estabilizador
1425,Fonte 500W
1425,Fone de Ouvido
1425,Switch HDMI
1425,Nobreak
1426,Mousepad Gamer
1426,Hub USB
1426,Scanner
1426,Cadeira Gamer
1426,Smartphone
1426,Óculos VR
1426,Impressora
1426,Smartwatch
1426,Carregador Veicular
1427,Notebook Stand
1427,Microfone
1427,Power Bank
1427,Base Refrigerada
1427,Nobreak
1427,Placa de Vídeo
1428,Adaptador HDMI
1428,Notebook
1428,Echo Dot
1428,Cadeira Gamer
1428,Gamepad
1429,Teclado Mecânico
1429,"Monitor 24"""
1429,Controle PS5
1429,HD Externo
1429,Adaptador HDMI
1429,Lâmpada Inteligente
1429,Hub USB
1429,Base Refrigerada
1429,Tablet
1430,Adaptador HDMI
1430,Echo Dot
1430,Cadeira Gamer
1430,Notebook Stand
1430,Volante Gamer
1430,Óculos VR
1430,Cooler
1430,Mouse Sem Fio
1430,Lâmpada Inteligente
1430,Fone de Ouvido
1431,Notebook
1431,Hub USB
1431,Estabilizador
1431,Cadeira Gamer
1432,Controle Xbox
1432,Caixa de Som
1432,Cabo USB-C
1432,Suporte para Celular
1432,Teclado Bluetooth
1433,Hub USB
1433,Teclado Bluetooth
1433,Scanner
1433,Base Refrigerada
1433,Smartwatch
1434,Case HD
1434,Suporte para Celular
1434,Controle Xbox
1434,Mousepad Gamer
1434,Filtro de Linha
1434,Scanner
1434,Power Bank
1434,Notebook
1434,Fonte 500W
1435,Notebook Stand
1435,Placa de Vídeo
1435,Scanner
1435,Ring Light
1435,Smartphone
1435,Tablet
1436,Roteador Wi-Fi
1436,Óculos VR
1436,Mouse Sem Fio
1436,Switch HDMI
1436,Cadeira Gamer
1436,Cabo Lightning
1437,Microfone
1437,Cooler
1437,Controle Bluetooth
1437,Base Refrigerada
1437,"Monitor 24"""
1438,Filtro de Linha
1438,Fire TV Stick
1438,Cabo USB-C
1438,Case HD
1438,Cooler
1438,Memória RAM
1438,Ring Light
1439,Placa de Vídeo
1439,"Monitor 24"""
1439,Adaptador HDMI
1439,Controle PS5
1439,Base Refrigerada
1439,Fonte 500W
1439,Suporte para Celular
1439,Lâmpada Inteligente
1439,Nobreak
1440,Nobreak
1440,Webcam HD
1440,Cooler
1440,"Monitor 24"""
1441,Lâmpada Inteligente
1441,"Monitor 24"""
1441,Suporte para Celular
1441,Microfone
1441,Volante Gamer
1441,HD Externo
1442,SSD 500GB
1442,Memória RAM
1442,Webcam HD
1442,Switch HDMI
1442,Ring Light
1442,Scanner
1442,Suporte para Celular
1442,Fire TV Stick
1442,Case HD
1443,Teclado Bluetooth
1443,Pen Drive 64GB
1443,Fire TV Stick
1443,Gamepad
1443,Webcam HD
1444,Cooler
1444,Notebook Stand
1444,Fonte 500W
1444,Carregador
1444,Adaptador HDMI
1445,Fire TV Stick
1445,Webcam HD
1445,Controle Bluetooth
1446,Teclado Bluetooth
1446,Carregador Veicular
1446,Estabilizador
1446,Fire TV Stick
1446,SSD 500GB
1446,Nobreak
1446,Óculos VR
1446,Volante Gamer
1446,Notebook Stand
1447,Pen Drive 64GB
1447,Teclado Mecânico
1447,Switch HDMI
1447,Notebook
1447,Smartwatch
1447,Gamepad
1447,Fone de Ouvido
1447,Roteador Wi-Fi
1447,Volante Gamer
1447,Cabo Lightning
1448,Pen Drive 64GB
1448,Base Refrigerada
1448,Switch HDMI
1448,Fire TV Stick
1448,Teclado Bluetooth
1448,Carregador Veicular
1448,"Monitor 24"""
1449,Roteador Wi-Fi
1449,Cabo Lightning
1449,Microfone
1449,Mousepad Gamer
1450,Mousepad Gamer
1450,Controle PS5
1450,Notebook Stand
1451,Scanner
1451,Cadeira Gamer
1451,Estabilizador
1451,Caixa de Som
1451,Lâmpada Inteligente
1451,Fone de Ouvido
1452,Impressora
1452,Adaptador HDMI
1452,Teclado Mecânico
1452,Notebook Stand
1452,"Monitor 24"""
1452,Caixa de Som
1452,Tablet
1452,Placa de Vídeo
1452,Controle Xbox
1452,Fonte 500W
1453,Pen Drive 64GB
1453,Fonte 500W
1453,Webcam HD
1453,Tablet
1453,Óculos VR
1453,Carregador
1453,Switch HDMI
1453,Adaptador HDMI
1453,Cabo Lightning
1454,Memória RAM
1454,Cabo Lightning
1454,Pen Drive 64GB
1454,Cooler
1454,Gamepad
1454,Volante Gamer
1454,Switch HDMI
1455,Carregador Veicular
1455,Nobreak
1455,Cadeira Gamer
1455,Webcam HD
1455,SSD 500GB
1455,Carregador
1455,Roteador Wi-Fi
1456,Volante Gamer
1456,Webcam HD
1456,Caixa de Som
1456,HD Externo
1456,Óculos VR
1457,Caixa de Som
1457,Nobreak
1457,Power Bank
1457,Fire TV Stick
1457,HD Externo
1457,Switch HDMI
1457,Case HD
1457,Roteador Wi-Fi
1458,Ring Light
1458,Notebook Stand
1458,Mouse Sem Fio
1458,Case HD
1458,Teclado Mecânico
1458,Power Bank
1458,Carregador Veicular
1458,Roteador Wi-Fi
1458,Microfone
1459,Fire TV Stick
1459,Cooler
1459,Placa de Vídeo
1459,Smartphone
1459,Teclado Mecânico
1459,Base Refrigerada
1459,Case HD
1459,Adaptador HDMI
1459,Mouse Sem Fio
1459,Cabo Lightning
1460,Tablet
1460,Scanner
1460,Mousepad Gamer
1460,Fire TV Stick
1460,Roteador Wi-Fi
1460,Cooler
1460,Gamepad
1460,Hub USB
1460,Teclado Bluetooth
1461,Switch HDMI
1461,Fire TV Stick
1461,Hub USB
1461,Nobreak
1461,Mousepad Gamer
1462,Fone de Ouvido
1462,Cadeira Gamer
1462,Case HD
1463,Notebook
1463,"Monitor 24"""
1463,Pen Drive 64GB
1463,Notebook Stand
1463,Base Refrigerada
1463,Smartphone
1463,Scanner
1463,Controle Bluetooth
1463,Webcam HD
1463,Lâmpada Inteligente
1464,Roteador Wi-Fi
1464,Teclado Mecânico
1464,Estabilizador
1464,Microfone
1464,Impressora
1465,Microfone
1465,Filtro de Linha
1465,Estabilizador
1465,Pen Drive 64GB
1466,Power Bank
1466,Case HD
1466,Lâmpada Inteligente
1467,Scanner
1467,Estabilizador
1467,Teclado Mecânico
1467,Óculos VR
1467,Cadeira Gamer
1467,Smartphone
1468,Echo Dot
1468,Mouse Sem Fio
1468,Webcam HD
1468,Placa de Vídeo
1468,Smartwatch
1468,Cabo USB-C
1469,Smartphone
1469,Mousepad Gamer
1469,Volante Gamer
1469,Hub USB
1469,"Monitor 24"""
1469,Scanner
1469,Webcam HD
1469,Echo Dot
1469,Mouse Sem Fio
1469,Smartwatch
1470,Teclado Mecânico
1470,Controle PS5
1470,Cadeira Gamer
1470,Controle Xbox
1470,Cooler
1470,Microfone
1470,Lâmpada Inteligente
1470,Webcam HD
1470,Ring Light
1471,Estabilizador
1471,Nobreak
1471,HD Externo
1471,Mouse Sem Fio
1471,Cabo USB-C
1472,Fonte 500W
1472,Estabilizador
1472,Pen Drive 64GB
1473,Adaptador HDMI
1473,Controle PS5
1473,Tablet
1473,Case HD
1473,HD Externo
1473,SSD 500GB
1473,Fonte 500W
1473,Notebook Stand
1473,Controle Xbox
1473,Teclado Mecânico
1474,Webcam HD
1474,Mousepad Gamer
1474,"Monitor 24"""
1474,Placa de Vídeo
1475,Adaptador HDMI
1475,Scanner
1475,Cooler
1475,Webcam HD
1475,Caixa de Som
1475,Roteador Wi-Fi
1475,Estabilizador
1475,Teclado Mecânico
1475,Volante Gamer
1476,Volante Gamer
1476,Notebook
1476,Filtro de Linha
1476,Lâmpada Inteligente
1476,Tablet
1476,Cabo USB-C
1476,Memória RAM
1477,Controle Xbox
1477,Power Bank
1477,Gamepad
1477,Estabilizador
1477,Carregador
1477,Caixa de Som
1478,Ring Light
1478,"Monitor 24"""
1478,Caixa de Som
1478,Fire TV Stick
1478,Case HD
1478,Memória RAM
1478,Mouse Sem Fio
1478,Cabo USB-C
1478,Smartphone
1478,Microfone
1479,Webcam HD
1479,Ring Light
1479,Switch HDMI
1479,SSD 500GB
1479,Microfone
1479,Cabo Lightning
1479,Suporte para Celular
1479,Echo Dot
1480,Notebook
1480,Placa de Vídeo
1480,Mouse Sem Fio
1480,Smartphone
1481,Tablet
1481,Fone de Ouvido
1481,Carregador
1481,Power Bank
1481,Carregador Veicular
1481,Gamepad
1481,Case HD
1482,Scanner
1482,Volante Gamer
1482,Power Bank
1482,Teclado Mecânico
1482,Case HD
1482,Cabo Lightning
1482,Nobreak
1482,Fonte 500W
1482,HD Externo
1483,Teclado Mecânico
1483,Lâmpada Inteligente
1483,Mousepad Gamer
1483,Carregador Veicular
1483,Tablet
1483,HD Externo
1483,Cabo Lightning
1484,Power Bank
1484,Placa de Vídeo
1484,Case HD
1484,Estabilizador
1484,Nobreak
1484,Óculos VR
1484,Mouse Sem Fio
1484,Lâmpada Inteligente
1485,Controle PS5
1485,Caixa de Som
1485,Carregador
1485,Controle Xbox
1485,Teclado Mecânico
1485,Scanner
1485,"Monitor 24"""
1485,Base Refrigerada
1485,Fonte 500W
1486,Lâmpada Inteligente
1486,Filtro de Linha
1486,Controle Xbox
1487,"Monitor 24"""
1487,Smartphone
1487,Óculos VR
1487,Webcam HD
1487,Volante Gamer
1488,Pen Drive 64GB
1488,Fire TV Stick
1488,Adaptador HDMI
1489,Pen Drive 64GB
1489,Microfone
1489,Webcam HD
1489,Roteador Wi-Fi
1489,"Monitor 24"""
1489,Notebook
1489,Hub USB
1490,Roteador Wi-Fi
1490,Cabo USB-C
1490,Mouse Sem Fio
1490,Impressora
1490,Switch HDMI
1490,Case HD
1490,Controle PS5
1490,Fire TV Stick
1490,Base Refrigerada
1491,Carregador
1491,Fire TV Stick
1491,Switch HDMI
1491,Pen Drive 64GB
1491,Microfone
1491,Óculos VR
1491,Impressora
1491,Cadeira Gamer
1492,Smartwatch
1492,Controle Xbox
1492,Carregador Veicular
1492,Smartphone
1493,Smartphone
1493,Caixa de Som
1493,Fone de Ouvido
1494,Microfone
1494,Ring Light
1494,HD Externo
1494,Suporte para Celular
1494,Fone de Ouvido
1494,Teclado Bluetooth
1494,Estabilizador
1494,SSD 500GB
1494,Smartwatch
1494,Cooler
1495,SSD 500GB
1495,Controle PS5
1495,Cooler
1495,Roteador Wi-Fi
1495,Mouse Sem Fio
1495,Switch HDMI
1496,"Monitor 24"""
1496,Carregador Veicular
1496,Nobreak
1496,Carregador
1496,Suporte para Celular
1496,Smartwatch
1496,Cabo USB-C
1496,Fone de Ouvido
1497,Mouse Sem Fio
1497,Base Refrigerada
1497,Gamepad
1497,Lâmpada Inteligente
1497,Cooler
1497,Teclado Mecânico
1497,Teclado Bluetooth
1497,Controle Xbox
1497,Smartphone
1498,Controle Bluetooth
1498,Gamepad
1498,Switch HDMI
1498,Lâmpada Inteligente
1498,Fonte 500W
1498,Caixa de Som
1498,Base Refrigerada
1498,Microfone
1499,Controle Bluetooth
1499,Controle PS5
1499,Cabo Lightning
1499,Caixa de Som
1499,HD Externo
1499,Smartphone
1499,SSD 500GB
1499,Notebook
1499,Smartwatch
1499,Controle Xbox
1500,Case HD
1500,Volante Gamer
1500,Smartphone
1500,Hub USB
1500,Controle PS5
1500,Filtro de Linha
1500,Ring Light
1500,Lâmpada Inteligente
